ID,average
ID13757,32.0
ID13758,0.0
ID13759,0.0
ID13760,12.5
ID13761,2.0
ID13763,2.0
ID13764,0.0
ID13765,0.0
ID13766,0.0
ID13767,0.0
ID13768,40.5
ID13769,10.0
ID13770,0.0
ID13771,432.5
ID13772,82.0
ID13773,33.5
ID13774,0.0
ID13775,1.5
ID13776,82.0
ID13777,0.0
ID13779,2.5
ID13780,23.5
ID13781,0.0
ID13782,0.0
ID13783,0.0
ID13784,0.0
ID13785,0.0
ID13786,0.0
ID13787,0.0
ID13788,80.5
ID13789,2.0
ID13790,0.0
ID13791,9.0
ID13792,0.0
ID13794,22.5
ID13795,3.0
ID13796,1.0
ID13797,3.0
ID13798,0.0
ID13799,0.0
ID13800,0.0
ID13801,2.0
ID13802,10.0
ID13803,3.5
ID13804,0.0
ID13805,0.0
ID13806,45.5
ID13807,0.0
ID13808,0.0
ID13809,0.0
ID13810,0.0
ID13811,1.0
ID13812,0.0
ID13813,1.0
ID13814,0.0
ID13815,28.5
ID13816,9.0
ID13817,0.0
ID13818,0.0
ID13819,91.5
ID13820,33.0
ID13821,0.0
ID13822,0.0
ID13823,0.5
ID13824,0.0
ID13825,0.0
ID13826,0.0
ID13827,2.5
ID13829,0.0
ID13830,64.0
ID13831,15.0
ID13832,1.0
ID13833,6.5
ID13834,0.0
ID13835,0.0
ID13836,20.0
ID13837,0.0
ID13838,21.0
ID13839,0.0
ID13841,6.0
ID13842,0.5
ID13843,36.5
ID13844,0.0
ID13845,24.0
ID13846,0.0
ID13847,0.0
ID13848,7.0
ID13849,0.0
ID13850,0.0
ID13851,0.0
ID13852,0.0
ID13853,0.0
ID13854,0.0
ID13855,0.0
ID13856,0.0
ID13857,260.5
ID13858,0.0
ID13859,4.0
ID13860,0.0
ID13861,84.5
ID13862,1.0
ID13863,1.0
ID13864,21.5
ID13865,0.0
ID13866,0.0
ID13867,2.0
ID13869,1.0
ID13870,1.0
ID13871,7.5
ID13872,10.0
ID13873,106.0
ID13874,10.5
ID13875,52.5
ID13876,7.0
ID13877,0.0
ID13878,13.5
ID13879,0.0
ID13880,0.0
ID13881,4.0
ID13882,0.0
ID13883,2.0
ID13884,0.0
ID13885,0.0
ID13886,0.0
ID13887,0.0
ID13889,0.0
ID13890,0.5
ID13891,0.0
ID13892,10.0
ID13893,1.0
ID13895,0.0
ID13896,0.0
ID13897,1.5
ID13898,0.0
ID13900,0.5
ID13901,2.0
ID13902,0.0
ID13903,0.0
ID13904,5.0
ID13905,8.5
ID13906,9.0
ID13907,27.5
ID13908,0.0
ID13909,20.5
ID13910,0.0
ID13911,0.0
ID13912,1.0
ID13913,4.5
ID13914,8.0
ID13915,0.0
ID13916,0.0
ID13917,0.0
ID13918,0.0
ID13919,1.0
ID13920,0.0
ID13921,0.0
ID13922,0.0
ID13923,0.0
ID13925,2.0
ID13926,0.0
ID13927,0.0
ID13928,5.0
ID13929,0.0
ID13930,44.0
ID13931,0.0
ID13932,1.0
ID13933,16.0
ID13936,1.0
ID13937,2.0
ID13938,9.0
ID13939,4.0
ID13940,0.0
ID13941,0.0
ID13942,0.0
ID13943,10.0
ID13944,47.5
ID13945,0.0
ID13946,3.5
ID13947,0.0
ID13948,0.0
ID13949,0.0
ID13950,0.0
ID13951,0.0
ID13952,0.0
ID13953,1.0
ID13954,65.0
ID13955,0.0
ID13956,0.0
ID13957,26.0
ID13958,2.0
ID13959,0.0
ID13960,4.0
ID13961,0.0
ID13962,181.0
ID13963,0.0
ID13964,2.0
ID13965,16.5
ID13966,38.0
ID13967,0.0
ID13968,0.0
ID13969,14.5
ID13970,53.5
ID13971,0.0
ID13972,0.0
ID13973,0.0
ID13974,0.0
ID13975,0.0
ID13976,8.0
ID13977,2.0
ID13978,0.0
ID13979,0.0
ID13980,0.0
ID13981,0.0
ID13982,0.0
ID13983,0.0
ID13984,0.0
ID13986,0.0
ID13987,0.0
ID13988,0.0
ID13989,1.0
ID13991,1.0
ID13992,0.0
ID13993,4.5
ID13994,1.0
ID13995,0.0
ID13996,4.0
ID13997,3.5
ID13998,0.0
ID13999,4.0
ID14000,0.0
ID14001,0.0
ID14003,0.0
ID14004,9.0
ID14005,4.0
ID14006,8.5
ID14007,0.0
ID14008,0.0
ID14009,11.5
ID14010,0.0
ID14011,1.0
ID14012,17.0
ID14013,52.0
ID14017,0.0
ID14018,0.0
ID14019,0.0
ID14020,0.5
ID14021,0.0
ID14022,0.0
ID14023,0.0
ID14024,3.0
ID14028,0.0
ID14029,0.0
ID14030,0.0
ID14031,24.0
ID14032,4.0
ID14033,0.0
ID14034,2.0
ID14035,0.0
ID14036,9.0
ID14037,0.0
ID14038,0.0
ID14039,6.5
ID14040,0.0
ID14042,-0.5
ID14043,-0.5
ID14044,0.0
ID14046,2.0
ID14047,0.0
ID14048,0.0
ID14049,0.0
ID14050,0.0
ID14051,0.0
ID14052,0.0
ID14053,0.0
ID14054,26.0
ID14055,1.0
ID14056,0.0
ID14057,0.0
ID14058,0.0
ID14059,0.0
ID14060,5.0
ID14061,29.5
ID14062,19.5
ID14063,47.5
ID14064,31.0
ID14065,0.0
ID14066,0.0
ID14068,0.0
ID14069,0.0
ID14070,4.0
ID14072,0.0
ID14073,15.5
ID14074,0.5
ID14075,15.5
ID14077,0.0
ID14078,0.0
ID14079,0.0
ID14080,0.0
ID14081,99.0
ID14082,30.0
ID14083,48.0
ID14084,0.0
ID14085,197.0
ID14086,47.0
ID14087,0.0
ID14088,212.5
ID14089,0.0
ID14090,0.0
ID14091,0.0
ID14092,374.0
ID14094,6.5
ID14095,0.0
ID14096,0.0
ID14097,214.0
ID14099,0.0
ID14100,9.0
ID14101,1.5
ID14102,5.0
ID14103,0.0
ID14105,0.0
ID14106,0.0
ID14107,0.0
ID14108,0.0
ID14109,1.0
ID14110,12.0
ID14111,0.0
ID14112,27.0
ID14113,-1.0
ID14116,0.0
ID14117,0.0
ID14118,2.5
ID14119,0.0
ID14120,1.5
ID14121,0.5
ID14122,25.0
ID14123,7.0
ID14124,6.0
ID14125,0.0
ID14126,0.0
ID14127,0.0
ID14128,0.0
ID14129,0.0
ID14130,0.0
ID14131,0.0
ID14132,0.0
ID14134,0.0
ID14135,22.5
ID14136,0.0
ID14138,0.0
ID14139,338.0
ID14140,0.0
ID14141,0.0
ID14142,76.5
ID14143,2.0
ID14145,9.0
ID14146,0.0
ID14147,22.5
ID14148,0.0
ID14149,0.0
ID14150,0.0
ID14152,26.0
ID14153,0.0
ID14154,1.0
ID14155,0.0
ID14157,0.0
ID14158,0.0
ID14159,0.0
ID14160,0.0
ID14161,1.0
ID14162,0.0
ID14163,0.0
ID14164,10.0
ID14165,371.5
ID14166,0.0
ID14167,6.5
ID14168,11.5
ID14169,0.0
ID14170,5.0
ID14171,28.5
ID14172,0.0
ID14173,0.5
ID14174,0.0
ID14175,38.5
ID14176,120.0
ID14177,0.0
ID14178,0.0
ID14179,0.0
ID14180,50.5
ID14181,0.0
ID14182,87.5
ID14183,13.0
ID14185,0.0
ID14186,39.5
ID14187,0.0
ID14188,1.0
ID14189,0.0
ID14190,22.5
ID14191,3.0
ID14192,0.0
ID14193,11.0
ID14194,0.0
ID14195,46.0
ID14197,252.0
ID14198,0.0
ID14199,50.0
ID14200,1.5
ID14201,0.0
ID14204,20.0
ID14205,2.0
ID14206,0.0
ID14207,0.0
ID14208,50.0
ID14209,0.0
ID14210,-0.5
ID14212,9.0
ID14213,268.0
ID14214,5.5
ID14215,1.0
ID14216,334.5
ID14217,9.0
ID14219,3.0
ID14220,108.0
ID14221,14.5
ID14223,0.0
ID14224,0.0
ID14225,15.5
ID14226,2.0
ID14227,0.0
ID14228,0.0
ID14229,1.0
ID14230,1.0
ID14232,1.0
ID14233,0.0
ID14234,0.0
ID14235,0.0
ID14236,2.0
ID14237,20.5
ID14238,4.0
ID14239,0.0
ID14240,4.0
ID14242,4.5
ID14243,0.0
ID14244,7.5
ID14245,0.0
ID14246,0.0
ID14247,0.0
ID14248,2.5
ID14249,0.0
ID14250,9.0
ID14251,37.5
ID14252,85.5
ID14253,0.0
ID14255,0.0
ID14256,0.0
ID14257,0.0
ID14258,0.0
ID14259,6.5
ID14260,19.5
ID14261,0.0
ID14262,9.5
ID14263,0.0
ID14264,5.0
ID14265,302.0
ID14267,191.5
ID14268,4.0
ID14269,290.0
ID14270,0.0
ID14271,1.5
ID14272,0.0
ID14274,0.0
ID14275,0.0
ID14276,21.5
ID14277,0.0
ID14278,0.5
ID14279,6.5
ID14280,10.0
ID14281,0.0
ID14282,0.0
ID14283,0.0
ID14284,0.0
ID14285,1.0
ID14286,0.0
ID14287,0.0
ID14288,0.0
ID14289,1.0
ID14290,0.0
ID14291,1.0
ID14292,6.5
ID14293,14.0
ID14294,0.0
ID14295,0.0
ID14296,1.0
ID14297,0.0
ID14298,0.0
ID14299,47.0
ID14300,63.0
ID14301,2.0
ID14302,44.5
ID14303,15.0
ID14304,733.0
ID14305,0.0
ID14306,0.0
ID14308,1.0
ID14309,6.5
ID14310,50.5
ID14311,0.0
ID14313,0.0
ID14314,76.0
ID14315,0.0
ID14316,0.0
ID14317,1.0
ID14318,6.0
ID14319,2.0
ID14320,0.0
ID14321,2.0
ID14322,22.0
ID14323,0.0
ID14324,215.5
ID14325,0.0
ID14326,62.0
ID14327,0.0
ID14328,11.0
ID14329,0.0
ID14330,0.0
ID14331,2.5
ID14332,6.5
ID14333,0.0
ID14334,0.0
ID14335,0.5
ID14336,10.0
ID14337,0.0
ID14339,0.0
ID14340,7.0
ID14341,0.0
ID14342,25.0
ID14343,45.5
ID14344,0.0
ID14345,1.0
ID14346,98.0
ID14347,4.5
ID14348,5.5
ID14350,32.5
ID14351,3.5
ID14352,0.0
ID14353,0.0
ID14354,0.0
ID14355,0.0
ID14356,19.5
ID14357,0.0
ID14358,72.0
ID14359,0.0
ID14360,0.0
ID14361,0.0
ID14363,-0.5
ID14364,69.5
ID14365,3.0
ID14366,3.5
ID14368,0.0
ID14369,0.0
ID14370,2.5
ID14371,0.0
ID14372,-0.5
ID14373,2.0
ID14374,0.0
ID14375,0.0
ID14376,0.0
ID14377,1.0
ID14378,0.0
ID14379,60.0
ID14380,0.0
ID14381,0.0
ID14382,6.0
ID14383,995.5
ID14384,15.0
ID14385,0.0
ID14386,0.0
ID14387,0.0
ID14388,0.0
ID14389,0.0
ID14390,0.0
ID14391,3.0
ID14392,0.0
ID14393,-0.5
ID14394,0.0
ID14395,1.0
ID14396,22.0
ID14397,0.0
ID14398,0.0
ID14399,0.0
ID14400,1.0
ID14401,13.0
ID14402,0.0
ID14403,0.0
ID14404,0.0
ID14405,0.0
ID14406,4.0
ID14407,0.0
ID14408,0.5
ID14409,0.0
ID14410,0.0
ID14411,0.0
ID14412,0.0
ID14414,35.0
ID14415,-0.5
ID14418,7.5
ID14419,0.0
ID14420,0.0
ID14421,0.0
ID14422,20.0
ID14423,5.5
ID14424,0.0
ID14425,5.0
ID14426,0.0
ID14427,0.0
ID14428,0.0
ID14429,60.5
ID14430,1.0
ID14431,0.0
ID14432,9.0
ID14433,0.0
ID14434,0.0
ID14435,0.0
ID14438,118.0
ID14439,192.5
ID14440,0.5
ID14441,2.0
ID14442,27.5
ID14443,0.0
ID14444,5.5
ID14445,3.0
ID14446,0.0
ID14447,1.0
ID14448,4.0
ID14449,0.0
ID14450,0.0
ID14451,0.0
ID14452,19.0
ID14453,0.0
ID14454,12.0
ID14455,10.0
ID14456,11.5
ID14457,2.0
ID14459,1.0
ID14460,472.5
ID14461,3.0
ID14462,0.0
ID14463,2.0
ID14464,0.0
ID14465,130.5
ID14466,1.5
ID14467,68.0
ID14468,0.0
ID14469,2.0
ID14470,25.5
ID14471,2.0
ID14472,5.5
ID14473,0.0
ID14474,0.0
ID14475,0.0
ID14476,7.0
ID14477,36.0
ID14478,250.5
ID14479,0.0
ID14480,0.0
ID14481,1.0
ID14482,64.5
ID14483,0.0
ID14484,0.0
ID14485,0.0
ID14486,12.5
ID14487,0.0
ID14488,2.0
ID14489,341.5
ID14490,0.0
ID14491,223.0
ID14492,3.0
ID14493,46.0
ID14494,38.0
ID14495,0.0
ID14496,0.0
ID14497,0.0
ID14498,0.0
ID14499,0.0
ID14500,0.0
ID14501,10.0
ID14502,-0.5
ID14503,0.0
ID14504,11.5
ID14505,0.0
ID14506,0.0
ID14507,2.0
ID14508,0.0
ID14509,748.0
ID14510,20.5
ID14511,0.0
ID14512,0.5
ID14513,9.0
ID14514,276.5
ID14515,0.0
ID14516,1.5
ID14517,0.0
ID14518,40.0
ID14519,-1.0
ID14520,0.5
ID14521,2.0
ID14522,1.0
ID14523,4.0
ID14524,0.0
ID14525,0.0
ID14526,0.0
ID14527,0.0
ID14528,0.0
ID14529,145.5
ID14530,2.0
ID14531,0.0
ID14532,0.0
ID14533,3.5
ID14534,0.0
ID14535,14.0
ID14536,2.0
ID14537,1.0
ID14538,0.0
ID14539,22.5
ID14540,0.0
ID14541,0.0
ID14542,178.5
ID14544,22.5
ID14545,6.5
ID14546,0.0
ID14547,1.5
ID14548,1.0
ID14549,0.0
ID14550,0.0
ID14551,1.0
ID14552,211.0
ID14553,0.0
ID14554,11.0
ID14555,58.0
ID14556,2.0
ID14557,0.0
ID14558,0.0
ID14559,4.5
ID14560,0.0
ID14561,5.5
ID14562,0.0
ID14563,1.5
ID14564,0.0
ID14565,0.0
ID14566,0.0
ID14567,0.0
ID14568,0.0
ID14569,6.5
ID14570,0.0
ID14571,0.0
ID14572,1.0
ID14573,0.0
ID14574,0.0
ID14575,0.0
ID14576,28.0
ID14577,1.0
ID14578,7.0
ID14579,44.0
ID14580,0.0
ID14581,0.0
ID14582,0.0
ID14583,0.0
ID14584,0.0
ID14585,26.5
ID14586,2.0
ID14587,1.5
ID14589,0.0
ID14590,0.0
ID14591,0.0
ID14592,4.0
ID14594,0.0
ID14595,0.0
ID14596,0.0
ID14597,12.5
ID14598,1.0
ID14599,3.0
ID14600,0.0
ID14601,5.0
ID14602,0.0
ID14603,1.0
ID14604,5.0
ID14605,0.0
ID14606,8.5
ID14607,5.0
ID14608,0.0
ID14609,0.0
ID14610,5.5
ID14611,0.0
ID14612,0.0
ID14613,0.0
ID14614,0.0
ID14615,12.5
ID14616,0.0
ID14617,0.0
ID14618,0.0
ID14619,0.0
ID14620,0.0
ID14621,1.0
ID14622,19.0
ID14623,0.0
ID14624,3.0
ID14625,5.0
ID14626,12.0
ID14627,0.0
ID14629,0.0
ID14630,0.0
ID14631,1.0
ID14632,0.0
ID14633,4.0
ID14634,13.0
ID14635,16.5
ID14636,43.5
ID14637,5.5
ID14638,291.5
ID14639,0.0
ID14640,37.0
ID14641,0.0
ID14642,31.0
ID14643,0.0
ID14644,0.0
ID14645,0.0
ID14646,62.0
ID14647,0.0
ID14648,0.0
ID14649,0.0
ID14650,62.0
ID14651,0.0
ID14653,131.0
ID14654,16.0
ID14655,10.0
ID14656,0.0
ID14657,5.0
ID14659,0.0
ID14660,0.0
ID14661,0.5
ID14662,6.0
ID14663,46.0
ID14664,0.0
ID14665,0.0
ID14666,137.0
ID14667,4.0
ID14669,0.0
ID14670,0.0
ID14671,37.5
ID14672,0.0
ID14673,78.5
ID14674,0.0
ID14675,0.0
ID14676,0.0
ID14677,0.0
ID14678,2.0
ID14679,29.5
ID14680,0.0
ID14681,0.0
ID14682,0.0
ID14683,0.0
ID14684,0.0
ID14685,0.0
ID14686,0.0
ID14687,0.0
ID14688,9.5
ID14689,0.0
ID14690,0.5
ID14691,1.0
ID14692,25.0
ID14693,3.0
ID14694,0.0
ID14695,1.0
ID14696,0.0
ID14697,0.0
ID14698,0.0
ID14700,0.0
ID14701,69.0
ID14702,202.0
ID14703,0.0
ID14704,0.0
ID14705,17.0
ID14706,305.5
ID14707,0.0
ID14708,4.0
ID14710,0.0
ID14711,2.0
ID14712,0.5
ID14713,0.0
ID14714,0.0
ID14716,0.0
ID14717,51.0
ID14718,0.0
ID14719,-1.0
ID14720,2.0
ID14721,3.0
ID14722,0.0
ID14723,0.0
ID14724,4.0
ID14725,2.0
ID14726,22.5
ID14727,14.5
ID14728,12.0
ID14729,0.0
ID14730,0.0
ID14731,0.0
ID14732,11.5
ID14733,103.0
ID14734,6.0
ID14735,0.0
ID14736,0.0
ID14737,0.0
ID14738,6.0
ID14739,0.0
ID14740,2.0
ID14741,0.0
ID14742,4.5
ID14743,3.0
ID14744,0.0
ID14745,0.0
ID14746,14.0
ID14747,1.0
ID14748,0.0
ID14749,12.5
ID14750,40.5
ID14751,18.5
ID14752,0.0
ID14753,86.5
ID14754,4.0
ID14755,1.0
ID14756,12.0
ID14757,0.0
ID14758,0.0
ID14760,1.0
ID14761,0.0
ID14762,0.0
ID14763,68.0
ID14764,0.0
ID14765,7.5
ID14766,8.0
ID14767,2.0
ID14768,0.0
ID14769,0.0
ID14770,0.0
ID14771,76.0
ID14772,0.5
ID14773,485.5
ID14774,48.0
ID14775,0.5
ID14776,0.0
ID14777,0.0
ID14778,0.0
ID14779,61.5
ID14780,0.0
ID14781,1.0
ID14782,0.0
ID14783,11.0
ID14784,0.0
ID14785,81.5
ID14787,0.0
ID14788,0.0
ID14789,0.0
ID14790,0.0
ID14791,0.0
ID14792,0.0
ID14793,0.0
ID14794,0.0
ID14795,22.0
ID14796,0.0
ID14797,5.0
ID14798,6.0
ID14799,8.5
ID14800,48.0
ID14801,417.0
ID14802,6.5
ID14803,0.0
ID14804,0.0
ID14805,29.5
ID14806,0.0
ID14807,1.0
ID14808,0.0
ID14809,2.0
ID14810,6.5
ID14811,1.0
ID14812,7.0
ID14814,140.0
ID14815,0.0
ID14816,63.5
ID14817,0.0
ID14818,31.5
ID14819,59.5
ID14820,6.0
ID14821,0.0
ID14822,1.0
ID14823,5.0
ID14824,0.0
ID14825,0.0
ID14826,14.0
ID14827,0.0
ID14828,477.5
ID14829,0.0
ID14830,0.0
ID14831,0.0
ID14832,0.0
ID14833,8.0
ID14834,0.0
ID14835,1.5
ID14836,70.0
ID14837,7.5
ID14838,0.0
ID14839,8.0
ID14840,2.0
ID14841,0.0
ID14842,2.0
ID14843,150.0
ID14844,0.0
ID14845,0.0
ID14846,0.0
ID14847,0.0
ID14848,0.0
ID14849,1.0
ID14850,0.0
ID14851,8.0
ID14852,0.0
ID14853,0.0
ID14854,18.0
ID14855,0.0
ID14856,2.0
ID14857,0.0
ID14858,22.0
ID14859,2.5
ID14860,0.0
ID14861,1.5
ID14862,12.0
ID14863,14.0
ID14864,1.0
ID14865,23.5
ID14866,10.0
ID14867,4.0
ID14868,2.5
ID14869,1.0
ID14870,2.0
ID14871,1.0
ID14872,1.0
ID14873,10.0
ID14874,0.0
ID14875,3.5
ID14876,0.0
ID14877,1.5
ID14878,5.0
ID14881,12.0
ID14882,0.0
ID14883,9.5
ID14884,-0.5
ID14885,65.5
ID14886,42.0
ID14887,0.0
ID14888,0.0
ID14889,0.0
ID14890,0.0
ID14891,0.0
ID14892,0.0
ID14893,6.0
ID14894,2.5
ID14895,9.5
ID14896,0.0
ID14897,1.0
ID14898,6.5
ID14899,0.0
ID14900,0.0
ID14901,1.5
ID14902,1.0
ID14903,1.0
ID14904,3.0
ID14905,0.0
ID14906,163.5
ID14907,155.0
ID14908,0.0
ID14909,0.0
ID14910,12.0
ID14911,117.0
ID14912,42.0
ID14913,11.0
ID14914,3.5
ID14915,0.0
ID14916,0.0
ID14917,-0.5
ID14918,0.0
ID14919,0.0
ID14920,0.5
ID14921,32.5
ID14922,0.0
ID14923,0.0
ID14924,21.0
ID14925,23.0
ID14926,1.5
ID14927,12.0
ID14928,0.0
ID14929,0.0
ID14930,0.0
ID14931,0.0
ID14933,13.0
ID14934,0.0
ID14935,0.5
ID14936,2.0
ID14937,0.0
ID14938,31.5
ID14939,0.0
ID14940,4.0
ID14941,0.5
ID14942,0.0
ID14943,7.5
ID14944,0.0
ID14945,0.0
ID14946,15.5
ID14947,0.0
ID14948,4.0
ID14949,0.0
ID14950,4.5
ID14951,2.0
ID14952,0.0
ID14953,0.0
ID14954,0.0
ID14955,0.0
ID14956,2.5
ID14957,94.5
ID14958,8.0
ID14959,36.5
ID14960,0.0
ID14961,278.0
ID14962,0.0
ID14963,0.0
ID14964,0.0
ID14965,0.5
ID14966,14.0
ID14967,1.0
ID14968,0.0
ID14969,0.0
ID14970,1.5
ID14971,20.0
ID14972,8.5
ID14973,2.0
ID14975,40.5
ID14976,0.0
ID14977,-0.5
ID14978,0.0
ID14979,0.0
ID14980,50.0
ID14981,31.0
ID14982,0.0
ID14983,0.0
ID14984,0.0
ID14985,0.0
ID14986,1.0
ID14987,0.0
ID14988,7.0
ID14989,33.0
ID14990,0.0
ID14991,9.5
ID14992,5.5
ID14993,0.0
ID14994,0.0
ID14995,0.0
ID14996,0.0
ID14997,4.5
ID14998,2.0
ID14999,0.0
ID15000,3.5
ID15001,9.0
ID15002,0.0
ID15003,0.0
ID15004,0.0
ID15005,10.5
ID15006,0.0
ID15007,0.0
ID15008,0.0
ID15009,15.0
ID15010,0.0
ID15011,0.0
ID15012,1.0
ID15013,0.0
ID15014,0.0
ID15015,7.0
ID15016,0.0
ID15017,4.0
ID15018,0.0
ID15020,21.0
ID15021,16.0
ID15022,0.0
ID15023,1.0
ID15024,0.0
ID15025,146.5
ID15026,0.0
ID15027,0.0
ID15028,3.0
ID15029,2.0
ID15030,0.0
ID15031,0.0
ID15032,0.0
ID15033,13.0
ID15034,12.5
ID15035,5.0
ID15036,475.0
ID15037,5.0
ID15038,7.0
ID15039,15.0
ID15040,0.0
ID15041,0.0
ID15042,0.0
ID15043,0.0
ID15044,0.0
ID15045,0.0
ID15046,1.0
ID15047,3.0
ID15048,0.0
ID15049,-0.5
ID15050,1.0
ID15051,4.0
ID15052,4.0
ID15053,197.5
ID15054,0.0
ID15055,2.0
ID15056,1.0
ID15057,9.5
ID15058,25.5
ID15059,1.0
ID15060,7.0
ID15061,0.0
ID15062,0.0
ID15063,21.5
ID15064,0.0
ID15065,0.0
ID15066,0.0
ID15067,469.5
ID15068,8.0
ID15069,0.0
ID15070,0.0
ID15071,9.0
ID15072,3.0
ID15073,8.0
ID15074,2.0
ID15075,8.0
ID15076,0.0
ID15077,29.0
ID15078,6.0
ID15079,0.0
ID15080,10.5
ID15081,8.5
ID15082,0.0
ID15083,0.0
ID15084,0.0
ID15085,17.0
ID15086,0.5
ID15087,664.0
ID15088,2.0
ID15089,2.0
ID15090,0.0
ID15091,10.5
ID15092,0.0
ID15093,0.0
ID15094,0.5
ID15095,7.0
ID15096,1.0
ID15097,2.0
ID15098,36.5
ID15099,0.0
ID15100,0.0
ID15101,61.5
ID15102,0.0
ID15104,493.5
ID15106,0.0
ID15107,0.0
ID15108,2.0
ID15109,2.0
ID15110,1.0
ID15111,1.0
ID15112,3.5
ID15113,0.0
ID15114,0.0
ID15115,0.5
ID15116,0.0
ID15117,0.0
ID15118,0.0
ID15119,-0.5
ID15120,-1.0
ID15121,1.0
ID15122,0.0
ID15123,0.0
ID15124,0.0
ID15125,6.0
ID15126,0.0
ID15127,0.0
ID15128,0.0
ID15129,3.0
ID15130,9.0
ID15131,2.0
ID15132,44.5
ID15133,0.0
ID15134,0.0
ID15135,0.0
ID15136,-0.5
ID15137,17.0
ID15138,0.0
ID15139,0.0
ID15140,0.0
ID15141,2.0
ID15142,0.0
ID15143,2.0
ID15144,0.0
ID15145,11.5
ID15146,2.5
ID15147,2.0
ID15148,0.5
ID15149,61.5
ID15150,15.5
ID15151,0.0
ID15152,49.0
ID15153,34.5
ID15154,3.0
ID15155,0.0
ID15156,1.0
ID15157,-0.5
ID15158,0.0
ID15159,20.0
ID15160,0.0
ID15161,15.5
ID15162,16.5
ID15163,0.0
ID15164,0.0
ID15165,5.0
ID15166,0.0
ID15167,103.5
ID15168,0.0
ID15169,0.0
ID15170,0.0
ID15171,2.0
ID15172,1.0
ID15173,0.0
ID15174,-0.5
ID15176,8.0
ID15177,140.5
ID15178,3.0
ID15179,0.0
ID15180,0.0
ID15181,0.5
ID15182,4.0
ID15183,0.0
ID15184,6.5
ID15185,0.0
ID15186,3.5
ID15187,0.0
ID15188,0.0
ID15189,1.0
ID15190,0.0
ID15191,0.0
ID15192,0.0
ID15193,0.5
ID15194,35.0
ID15195,0.0
ID15196,0.0
ID15197,0.0
ID15198,0.0
ID15199,1.0
ID15200,0.0
ID15201,0.0
ID15202,9.0
ID15203,0.0
ID15204,0.5
ID15205,-0.5
ID15206,0.0
ID15207,2.0
ID15208,0.0
ID15209,1.5
ID15210,0.0
ID15211,0.0
ID15212,0.0
ID15214,22.0
ID15215,0.5
ID15216,340.0
ID15217,0.0
ID15218,0.0
ID15219,0.0
ID15220,0.0
ID15221,1.0
ID15222,0.0
ID15223,-1.0
ID15224,6.0
ID15225,340.5
ID15226,0.0
ID15227,1.0
ID15228,0.0
ID15229,0.0
ID15230,0.0
ID15231,43.5
ID15232,1.0
ID15233,0.0
ID15234,0.0
ID15235,0.0
ID15236,7.5
ID15238,6.0
ID15239,0.0
ID15240,3.0
ID15241,0.0
ID15242,0.0
ID15243,-0.5
ID15244,0.0
ID15245,2.0
ID15247,0.0
ID15248,9.5
ID15249,0.0
ID15250,1.0
ID15251,0.0
ID15252,0.0
ID15253,0.0
ID15254,2.0
ID15255,0.0
ID15256,0.5
ID15257,1.0
ID15258,0.0
ID15259,4.5
ID15260,80.0
ID15261,0.0
ID15262,2.0
ID15263,3.5
ID15264,11.0
ID15265,3.0
ID15266,210.5
ID15267,6.0
ID15268,0.0
ID15269,3.0
ID15270,3.5
ID15271,2.0
ID15273,0.0
ID15274,8.0
ID15276,0.0
ID15277,0.0
ID15278,13.5
ID15279,0.0
ID15280,0.0
ID15281,0.0
ID15282,0.0
ID15283,8.0
ID15284,0.0
ID15285,0.0
ID15286,-1.0
ID15287,8.0
ID15288,-0.5
ID15289,2.0
ID15290,0.0
ID15291,0.0
ID15292,4.0
ID15293,0.0
ID15294,-1.0
ID15296,5.0
ID15297,2.5
ID15298,1.0
ID15299,-1.0
ID15300,0.0
ID15301,0.0
ID15302,3.0
ID15303,1.0
ID15304,5.0
ID15305,36.5
ID15306,19.5
ID15307,0.0
ID15308,327.0
ID15309,0.0
ID15310,0.0
ID15311,1.5
ID15312,0.0
ID15313,0.0
ID15314,0.0
ID15315,0.0
ID15316,0.0
ID15317,1.5
ID15318,0.0
ID15319,0.0
ID15320,4.5
ID15321,0.0
ID15322,0.0
ID15323,-1.0
ID15325,16.0
ID15326,-1.0
ID15327,2.0
ID15328,38.0
ID15329,0.0
ID15330,0.0
ID15331,55.0
ID15333,0.5
ID15334,0.0
ID15335,0.0
ID15336,2.0
ID15338,0.0
ID15339,0.0
ID15340,39.0
ID15341,0.0
ID15342,0.0
ID15343,0.0
ID15344,38.5
ID15345,1.0
ID15346,17.5
ID15347,10.0
ID15348,1.0
ID15349,7.5
ID15350,18.5
ID15351,0.0
ID15352,-1.0
ID15353,20.5
ID15354,-0.5
ID15355,38.5
ID15356,1.0
ID15357,0.5
ID15358,1.0
ID15359,1.0
ID15360,1.0
ID15361,1.0
ID15362,0.0
ID15363,34.0
ID15364,2.0
ID15365,0.0
ID15366,0.0
ID15367,148.0
ID15368,11.0
ID15369,0.0
ID15370,-1.0
ID15371,0.0
ID15372,0.0
ID15373,6.5
ID15374,1.5
ID15375,0.0
ID15376,0.0
ID15377,0.0
ID15378,0.0
ID15379,4.0
ID15380,20.5
ID15381,39.0
ID15382,25.0
ID15383,0.0
ID15384,14.0
ID15385,2.0
ID15386,0.0
ID15387,0.0
ID15388,45.0
ID15389,185.0
ID15390,2.0
ID15391,0.0
ID15393,352.0
ID15394,0.0
ID15395,4.5
ID15396,16.5
ID15399,0.0
ID15400,4.0
