MovieID,Gender,avg(Rating)
1162,M,3.9315068493150687
2238,M,3.9310344827586206
1446,M,3.9304347826086956
1333,M,3.9301470588235294
2716,M,3.928528164748637
1625,M,3.928263988522238
1914,F,3.9280575539568345
3104,F,3.9279279279279278
2355,F,3.9275053304904053
3680,M,3.926829268292683
2847,M,3.925925925925926
3075,M,3.925925925925926
1272,F,3.925531914893617
1967,F,3.925170068027211
1176,M,3.925
28,M,3.9242424242424243
3405,M,3.9238095238095236
101,M,3.9238095238095236
2144,F,3.9238095238095236
1953,F,3.9236641221374047
11,F,3.9234828496042216
483,F,3.923076923076923
2073,F,3.923076923076923
36,M,3.923076923076923
590,F,3.9226519337016574
1161,M,3.9220779220779223
3201,M,3.921641791044776
1934,M,3.9215686274509802
3034,F,3.9213483146067416
1253,F,3.9213483146067416
921,M,3.9210526315789473
3246,F,3.9210526315789473
1394,F,3.9209809264305178
2020,M,3.9208333333333334
1097,M,3.9202637889688248
334,M,3.92
2467,M,3.9186046511627906
1036,F,3.9185667752442996
940,M,3.9183673469387754
1103,M,3.916955017301038
3330,F,3.9166666666666665
3133,F,3.9166666666666665
1509,F,3.9166666666666665
1946,F,3.9166666666666665
302,F,3.9166666666666665
2848,F,3.9166666666666665
1344,M,3.9166666666666665
2810,M,3.9166666666666665
746,M,3.9166666666666665
2745,F,3.9166666666666665
3418,F,3.916267942583732
2932,M,3.9157894736842107
3606,M,3.9157894736842107
3836,M,3.9156976744186047
1227,M,3.915492957746479
1956,M,3.9146341463414633
1285,F,3.9144144144144146
3317,M,3.913649025069638
1948,F,3.9130434782608696
3521,F,3.9130434782608696
590,M,3.9127640036730944
2599,M,3.9121076233183856
2943,F,3.911764705882353
1936,F,3.911764705882353
3479,F,3.911764705882353
531,F,3.911242603550296
927,M,3.911111111111111
3094,F,3.911111111111111
2972,M,3.911111111111111
1282,M,3.9107413010590015
215,M,3.9101123595505616
6,M,3.909987669543773
1261,M,3.909282700421941
2687,F,3.909090909090909
80,F,3.909090909090909
3008,F,3.909090909090909
2824,M,3.909090909090909
1834,M,3.909090909090909
1889,M,3.909090909090909
3019,M,3.9082278481012658
1419,M,3.9081632653061225
3451,M,3.907563025210084
2212,F,3.90625
1096,M,3.9061032863849765
3910,F,3.9056603773584904
2070,F,3.9054054054054053
2070,M,3.905263157894737
824,M,3.9047619047619047
475,M,3.9047619047619047
3271,F,3.9047619047619047
1365,M,3.9047619047619047
1374,M,3.9040650406504067
3471,F,3.903654485049834
247,F,3.903409090909091
1150,M,3.903225806451613
206,F,3.903225806451613
2948,M,3.9029850746268657
1784,F,3.9026548672566372
3844,F,3.901734104046243
3175,F,3.901554404145078
1860,M,3.9
1354,F,3.9
1546,F,3.9
2323,M,3.9
978,F,3.9
2125,F,3.9
1879,M,3.9
1240,F,3.899728997289973
2921,M,3.899665551839465
3159,F,3.89922480620155
2729,M,3.8986486486486487
1643,F,3.8984375
2924,M,3.8983050847457625
3246,M,3.897506925207756
803,F,3.896551724137931
3508,F,3.896551724137931
3182,F,3.896551724137931
1682,F,3.8955223880597014
553,M,3.8952991452991452
319,M,3.895
314,F,3.8947368421052633
2761,F,3.8947368421052633
3350,M,3.8941176470588235
1959,F,3.8940677966101696
2000,M,3.89340490797546
2946,F,3.892857142857143
2611,M,3.89247311827957
475,F,3.892156862745098
2268,F,3.891385767790262
2580,F,3.891304347826087
2949,M,3.891304347826087
319,F,3.8904109589041096
1938,M,3.8902439024390243
1282,F,3.8900709219858154
3071,F,3.89
2745,M,3.889502762430939
320,F,3.888888888888889
3289,M,3.888888888888889
425,F,3.888888888888889
2285,F,3.888888888888889
1087,F,3.888888888888889
2285,M,3.888888888888889
811,M,3.888888888888889
324,M,3.888888888888889
1185,M,3.8885245901639345
1214,F,3.8882521489971347
2312,F,3.888
2941,F,3.8878504672897196
1177,M,3.887323943661972
440,F,3.8867313915857604
3456,M,3.8863636363636362
3361,F,3.8863636363636362
3424,F,3.8857142857142857
1663,M,3.8856209150326797
3751,F,3.885558583106267
2662,F,3.8852459016393444
2068,M,3.8850574712643677
515,M,3.8846153846153846
1125,F,3.8846153846153846
2708,M,3.8846153846153846
3397,F,3.8828828828828827
831,M,3.8823529411764706
1273,M,3.8823529411764706
1245,F,3.8805970149253732
3105,F,3.88
906,M,3.88
1184,F,3.88
337,F,3.879668049792531
3424,M,3.8795379537953796
2502,M,3.8790560471976403
509,F,3.8786610878661087
1610,F,3.878205128205128
628,M,3.8780487804878048
3068,M,3.8780487804878048
2068,F,3.8780487804878048
3362,F,3.877551020408163
3751,M,3.8773388773388775
594,F,3.8764940239043826
2333,F,3.8757062146892656
2049,F,3.875
30,F,3.875
1571,M,3.875
3096,F,3.875
2227,F,3.875
3171,F,3.875
941,F,3.875
3905,M,3.875
2880,F,3.875
1151,M,3.875
583,F,3.875
964,F,3.875
3551,F,3.875
3210,M,3.8742774566473988
1124,F,3.8739495798319328
73,F,3.8734177215189876
1283,F,3.873015873015873
508,M,3.8725
866,M,3.872146118721461
3204,F,3.871794871794872
123,F,3.871794871794872
3098,M,3.871495327102804
2725,M,3.870967741935484
176,M,3.870967741935484
2139,M,3.870629370629371
261,F,3.8705882352941177
3481,F,3.870026525198939
3916,M,3.8696969696969696
2075,F,3.869565217391304
2919,M,3.8694029850746268
1094,F,3.8690176322418135
3328,M,3.8687258687258685
123,M,3.8684210526315788
233,F,3.8684210526315788
2969,M,3.8679245283018866
1730,F,3.8679245283018866
3872,M,3.8676470588235294
2488,M,3.8676470588235294
3871,M,3.8674698795180724
1516,F,3.8666666666666667
3668,M,3.866336633663366
3521,M,3.8661971830985915
2395,M,3.8659574468085105
3067,M,3.865740740740741
3255,F,3.865497076023392
3200,M,3.8652482269503547
1649,M,3.8652482269503547
1210,F,3.865237366003063
1249,F,3.864864864864865
1845,F,3.864406779661017
714,M,3.864
1635,M,3.8636363636363638
125,M,3.8632478632478633
2130,F,3.863013698630137
3733,M,3.8628318584070795
506,F,3.8627450980392157
1301,F,3.8627450980392157
917,F,3.8627450980392157
1594,M,3.8620689655172415
2084,F,3.861111111111111
34,M,3.8609215017064846
1275,M,3.8608
2000,F,3.8606811145510838
948,F,3.86046511627907
1625,F,3.8594594594594596
2083,F,3.8588235294117648
562,F,3.8588235294117648
3526,F,3.8587786259541983
2795,M,3.858108108108108
1079,F,3.8580246913580245
2863,M,3.857894736842105
1138,M,3.857142857142857
1913,F,3.857142857142857
2998,F,3.857142857142857
2239,M,3.857142857142857
846,M,3.857142857142857
1112,F,3.857142857142857
588,F,3.857142857142857
2673,M,3.857142857142857
669,M,3.857142857142857
3492,M,3.857142857142857
1931,F,3.857142857142857
3753,F,3.857142857142857
939,F,3.857142857142857
681,M,3.857142857142857
3505,M,3.856140350877193
2662,M,3.8551587301587302
428,F,3.8545454545454545
3039,M,3.8543247344461307
2406,F,3.8542274052478134
1936,M,3.8541666666666665
3475,F,3.8541666666666665
1643,M,3.854014598540146
497,M,3.853960396039604
1964,F,3.853932584269663
2442,F,3.8529411764705883
728,F,3.8518518518518516
3793,M,3.8517017828200975
1937,F,3.85
1682,M,3.8493894165535956
3198,F,3.849056603773585
1356,F,3.849056603773585
3060,F,3.8488372093023258
3111,F,3.8488372093023258
2160,M,3.8481262327416172
3671,F,3.848101265822785
938,F,3.8469387755102042
597,F,3.8469135802469134
2700,M,3.8466864490603365
3625,M,3.8461538461538463
1412,M,3.8461538461538463
2967,F,3.8461538461538463
2580,M,3.8461538461538463
149,F,3.8461538461538463
1357,F,3.845771144278607
32,F,3.8453237410071943
1639,M,3.845272206303725
1277,M,3.8451327433628317
3543,F,3.845
1279,F,3.8448275862068964
2140,F,3.8444444444444446
2183,F,3.8444444444444446
2114,F,3.844155844155844
1748,M,3.844121532364597
3104,M,3.8440366972477062
247,M,3.8438538205980066
3000,F,3.84375
1957,F,3.8433734939759034
1968,M,3.842716711349419
1078,M,3.8421052631578947
3855,F,3.8421052631578947
1948,M,3.8421052631578947
2071,M,3.841666666666667
249,F,3.8415841584158414
474,M,3.841509433962264
1296,M,3.841423948220065
901,F,3.840909090909091
1306,F,3.84
77,M,3.84
3028,F,3.84
2359,M,3.8399168399168397
613,F,3.8392857142857144
3808,M,3.838709677419355
3836,F,3.838709677419355
16,M,3.8378870673952643
3545,M,3.836236933797909
1215,M,3.835985312117503
1305,M,3.8350515463917527
2076,M,3.835010060362173
733,F,3.8346153846153848
357,F,3.8343815513626835
3499,M,3.8340807174887894
2716,F,3.8339622641509434
1420,M,3.8333333333333335
3585,M,3.8333333333333335
2069,F,3.8333333333333335
3311,M,3.8333333333333335
3357,M,3.8333333333333335
2467,F,3.8333333333333335
1099,F,3.8333333333333335
1844,M,3.8333333333333335
2056,F,3.8333333333333335
1669,F,3.8333333333333335
1809,M,3.8333333333333335
3366,M,3.8333333333333335
659,F,3.8333333333333335
2197,M,3.8333333333333335
1046,F,3.8333333333333335
3416,M,3.8333333333333335
2284,F,3.8333333333333335
2074,F,3.8333333333333335
2847,F,3.8333333333333335
2872,M,3.83249581239531
1466,M,3.8324420677361855
1302,F,3.8324324324324324
1228,F,3.831932773109244
549,M,3.831858407079646
373,M,3.831730769230769
3788,M,3.831578947368421
3546,F,3.831460674157303
2078,F,3.8310502283105023
2302,F,3.831034482758621
538,M,3.8308457711442787
3360,F,3.830188679245283
594,M,3.830078125
2644,M,3.829896907216495
3260,F,3.8297872340425534
920,M,3.8293706293706293
3093,F,3.8292682926829267
290,M,3.8292682926829267
2161,F,3.828877005347594
3420,F,3.8285714285714287
2206,M,3.8285714285714287
364,M,3.8281053952321202
3271,M,3.8278688524590163
299,F,3.8275862068965516
2352,M,3.8274706867671693
412,F,3.827067669172932
39,F,3.827004219409283
2355,M,3.826580226904376
1162,F,3.8260869565217392
3068,F,3.8260869565217392
2721,M,3.8260869565217392
2288,M,3.825885978428351
924,F,3.8255813953488373
3653,M,3.825
1958,F,3.8241758241758244
3060,M,3.8238341968911915
1680,F,3.823809523809524
1812,F,3.823529411764706
2696,F,3.823529411764706
2488,F,3.823529411764706
314,M,3.8225806451612905
2130,M,3.8225108225108224
3361,M,3.8219013237063777
1222,F,3.82183908045977
1912,M,3.821478382147838
2621,F,3.8214285714285716
2797,M,3.821138211382114
337,M,3.8207964601769913
2664,F,3.8203125
1940,M,3.819672131147541
3342,M,3.819277108433735
17,M,3.819277108433735
1257,F,3.8190476190476192
2890,M,3.818840579710145
1408,M,3.8186666666666667
2618,M,3.8181818181818183
1874,F,3.8181818181818183
3320,F,3.8181818181818183
702,M,3.8181818181818183
946,M,3.8181818181818183
3677,M,3.8181818181818183
1670,F,3.8181818181818183
1925,M,3.8181818181818183
2644,F,3.8181818181818183
3310,F,3.8181818181818183
3152,F,3.8181818181818183
1580,F,3.8178438661710037
1085,M,3.8173076923076925
1500,M,3.816969696969697
3163,M,3.816425120772947
3384,M,3.816326530612245
265,M,3.816279069767442
1941,M,3.8157894736842106
2565,M,3.815668202764977
3739,M,3.814814814814815
1684,F,3.814814814814815
480,M,3.814197236779419
3787,M,3.813953488372093
2202,F,3.813953488372093
3724,F,3.8135593220338984
3396,M,3.813308687615527
2690,F,3.8128342245989306
1649,F,3.8125
3655,F,3.8125
1076,M,3.8125
2499,F,3.8125
2212,M,3.8125
3448,F,3.8125
3178,M,3.8123456790123456
321,M,3.810810810810811
921,F,3.810810810810811
3181,F,3.810810810810811
1913,M,3.810810810810811
973,M,3.810344827586207
3244,F,3.810344827586207
1951,F,3.8095238095238093
2078,M,3.808988764044944
1078,F,3.8088235294117645
3925,M,3.808080808080808
262,F,3.808080808080808
3516,F,3.8072289156626504
538,F,3.807017543859649
3831,F,3.8059701492537314
1013,F,3.8055555555555554
3203,F,3.8043478260869565
2210,M,3.8043478260869565
2442,M,3.8043478260869565
1348,F,3.803921568627451
1500,F,3.8038585209003215
3168,M,3.8036175710594313
3094,M,3.8035714285714284
1200,F,3.8020833333333335
2948,F,3.801980198019802
3499,F,3.8
650,F,3.8
1321,M,3.8
3188,M,3.8
3570,M,3.8
897,F,3.8
3284,F,3.8
1369,M,3.8
3443,M,3.8
94,M,3.8
3049,F,3.8
3137,M,3.8
929,M,3.8
1688,F,3.8
1337,F,3.8
3183,F,3.8
2205,F,3.8
1898,F,3.8
3309,M,3.8
2831,M,3.8
2579,M,3.8
2211,M,3.8
1000,F,3.8
595,M,3.7974137931034484
3408,M,3.796420581655481
1408,F,3.7955555555555556
1758,F,3.7954545454545454
3100,M,3.7954545454545454
549,F,3.7954545454545454
1340,F,3.7954545454545454
1873,M,3.7951807228915664
1732,M,3.795138888888889
1546,M,3.7948717948717947
1484,F,3.7948717948717947
851,F,3.7948717948717947
1069,F,3.7941176470588234
1921,M,3.793307086614173
3074,M,3.7925531914893615
1068,M,3.7916666666666665
190,M,3.7916666666666665
2085,F,3.7914438502673797
2312,M,3.79126213592233
900,M,3.7908163265306123
902,M,3.790633608815427
1088,F,3.790378006872852
1584,M,3.7898617511520736
1179,M,3.789712556732224
263,M,3.789473684210526
2189,M,3.789473684210526
1073,M,3.789473684210526
3910,M,3.7891156462585034
2401,M,3.7889273356401385
1964,M,3.788732394366197
2204,M,3.788732394366197
2018,F,3.788659793814433
3952,M,3.7879858657243815
935,F,3.787878787878788
2087,F,3.787878787878788
3052,F,3.7873303167420813
3746,M,3.7872340425531914
3406,M,3.7865168539325844
3252,M,3.7864583333333335
73,M,3.786206896551724
1759,F,3.7857142857142856
121,F,3.7857142857142856
2970,F,3.7857142857142856
49,M,3.7857142857142856
1962,M,3.7857142857142856
1179,F,3.7857142857142856
2333,M,3.7855361596009973
1354,M,3.785310734463277
589,F,3.7850877192982457
1683,F,3.7844827586206895
3310,M,3.784313725490196
1357,M,3.7838616714697406
1941,F,3.7837837837837838
1035,M,3.7834179357021998
2139,F,3.783132530120482
3604,F,3.782608695652174
635,F,3.782608695652174
1517,M,3.781758957654723
3510,F,3.781094527363184
1921,F,3.780952380952381
1957,M,3.77991452991453
3658,M,3.7796610169491527
596,M,3.778735632183908
2138,M,3.7787234042553193
1285,M,3.7779690189328745
2579,F,3.7777777777777777
1743,M,3.7777777777777777
2047,F,3.7777777777777777
755,M,3.7777777777777777
2843,M,3.7777777777777777
3915,F,3.7777777777777777
1415,F,3.7777777777777777
602,F,3.7777777777777777
3612,F,3.7777777777777777
2726,F,3.7777777777777777
3010,F,3.7777777777777777
3559,F,3.7777777777777777
2117,F,3.7777777777777777
3386,M,3.777027027027027
2949,F,3.776595744680851
2347,M,3.776470588235294
2394,F,3.7755102040816326
1081,F,3.775147928994083
1180,M,3.775
2391,M,3.774957698815567
440,M,3.7746478873239435
3539,M,3.774193548387097
3200,F,3.774193548387097
2729,F,3.7735849056603774
1184,M,3.772727272727273
2176,F,3.772727272727273
194,F,3.7719298245614037
2795,F,3.7714285714285714
1034,F,3.7714285714285714
1673,M,3.7712952158693116
2870,F,3.77027027027027
3536,M,3.770186335403727
3512,F,3.77
2669,M,3.77
1859,M,3.769230769230769
1563,F,3.769230769230769
2184,F,3.769230769230769
1392,F,3.769230769230769
1725,M,3.769230769230769
1089,F,3.769230769230769
300,M,3.7690802348336594
1188,M,3.7688172043010755
3160,F,3.7687074829931975
3159,M,3.7685185185185186
3747,M,3.767857142857143
2302,M,3.7675879396984926
915,M,3.7674418604651163
534,M,3.7674418604651163
1275,F,3.7672413793103448
2952,M,3.767123287671233
535,M,3.766816143497758
80,M,3.7666666666666666
766,M,3.7666666666666666
562,M,3.7662337662337664
1286,F,3.7661290322580645
3932,M,3.765957446808511
3822,M,3.765957446808511
3487,M,3.765625
3256,M,3.7655172413793103
2654,M,3.765217391304348
3655,M,3.764705882352941
3872,F,3.764705882352941
3074,F,3.764705882352941
149,M,3.764705882352941
1721,F,3.7642276422764227
2109,M,3.7641921397379914
1673,F,3.763837638376384
1680,M,3.763779527559055
2243,F,3.763358778625954
2763,F,3.763265306122449
3398,F,3.762376237623762
2708,F,3.761904761904762
1216,M,3.761904761904762
3728,F,3.761904761904762
3952,F,3.761904761904762
2922,M,3.7610619469026547
1641,M,3.7609756097560973
2947,F,3.760869565217391
2529,M,3.760534429599178
279,F,3.76
568,M,3.76
2284,M,3.76
83,M,3.76
1982,M,3.7596153846153846
1393,M,3.759423503325942
2137,M,3.7593123209169055
1393,F,3.7583148558758315
2046,F,3.7578947368421054
1653,F,3.757847533632287
931,M,3.757575757575758
2671,F,3.7572815533980584
2395,F,3.757142857142857
1206,F,3.7570093457943927
2276,M,3.7567567567567566
588,M,3.7564935064935066
2890,F,3.756476683937824
523,F,3.7560975609756095
986,F,3.75531914893617
1171,F,3.7547169811320753
2706,M,3.7545454545454544
2303,F,3.7534246575342465
553,F,3.7529411764705882
1125,M,3.752442996742671
3510,M,3.7516129032258063
474,F,3.751412429378531
349,M,3.7511574074074074
161,M,3.7508038585209005
3044,M,3.7506702412868633
125,F,3.75
2923,F,3.75
2108,F,3.75
3241,F,3.75
3282,F,3.75
2444,M,3.75
14,F,3.75
2131,M,3.75
2659,F,3.75
156,F,3.75
3839,F,3.75
1564,M,3.75
2697,F,3.75
3046,F,3.75
1169,F,3.75
309,M,3.75
2069,M,3.75
705,F,3.75
757,M,3.75
3713,F,3.75
2813,F,3.75
1534,M,3.75
194,M,3.75
264,M,3.75
1444,M,3.75
2079,F,3.75
1694,M,3.749271137026239
2993,M,3.748587570621469
1266,F,3.748427672955975
3494,M,3.7482014388489207
1374,F,3.7477064220183487
1885,F,3.7473684210526317
62,F,3.747191011235955
897,M,3.746987951807229
223,F,3.746875
2160,F,3.7463414634146344
2891,F,3.746268656716418
272,F,3.746153846153846
1333,F,3.746031746031746
3733,F,3.746031746031746
3576,M,3.7450980392156863
3447,M,3.74468085106383
3727,M,3.744186046511628
551,M,3.7441540577716643
2693,M,3.744047619047619
334,F,3.7435897435897436
2750,F,3.7435897435897436
3405,F,3.7435897435897436
944,M,3.7432432432432434
3516,M,3.7430555555555554
3868,M,3.742957746478873
2728,F,3.742857142857143
3622,M,3.742424242424242
431,M,3.7422360248447206
3076,F,3.7419354838709675
2852,M,3.740740740740741
2585,M,3.740740740740741
1376,F,3.7405405405405405
2243,M,3.740037950664137
154,M,3.7398373983739837
1297,M,3.7393767705382435
3822,F,3.739130434782609
929,F,3.739130434782609
2620,M,3.739130434782609
1396,M,3.738888888888889
1060,F,3.7386363636363638
1914,M,3.7381974248927037
322,F,3.738095238095238
3066,M,3.737704918032787
492,M,3.7370689655172415
3859,M,3.736842105263158
1082,F,3.736842105263158
2318,F,3.736842105263158
2654,F,3.736842105263158
3713,M,3.7358490566037736
25,M,3.73568281938326
3723,M,3.735632183908046
1265,F,3.735562310030395
3230,M,3.735294117647059
1683,M,3.735294117647059
3061,M,3.734567901234568
3175,M,3.7339791356184797
1693,M,3.7338403041825097
441,M,3.7336065573770494
3645,M,3.7333333333333334
3039,F,3.7333333333333334
1025,F,3.7325581395348837
3079,M,3.732394366197183
199,M,3.732394366197183
3788,F,3.732142857142857
300,F,3.731958762886598
3105,M,3.731868131868132
3339,M,3.731707317073171
2872,F,3.731034482758621
2037,F,3.730769230769231
1220,F,3.7306273062730626
1028,M,3.730593607305936
2150,M,3.730337078651685
1929,M,3.7301587301587302
3501,F,3.7291666666666665
235,M,3.729106628242075
1171,M,3.7281553398058254
3675,M,3.727810650887574
3371,F,3.727272727272727
3854,M,3.727272727272727
3870,F,3.727272727272727
3929,F,3.727272727272727
3240,F,3.727272727272727
3328,F,3.727272727272727
1695,M,3.727272727272727
141,F,3.726890756302521
3526,M,3.726775956284153
3682,M,3.7263157894736842
2005,F,3.725609756097561
1012,F,3.7252747252747254
3814,F,3.725
2946,M,3.7246376811594204
1734,M,3.7244094488188977
2852,F,3.7241379310344827
1955,M,3.723926380368098
1392,M,3.723404255319149
3129,M,3.7233009708737863
1845,M,3.7231404958677685
968,M,3.722972972972973
934,F,3.722772277227723
2035,F,3.7222222222222223
3852,F,3.721311475409836
2968,M,3.7206235011990407
2390,M,3.7205882352941178
1788,F,3.72
2171,F,3.7191011235955056
3028,M,3.7191011235955056
1580,M,3.719
627,F,3.71875
3189,F,3.71875
11,M,3.7186544342507646
388,M,3.7183098591549295
2971,M,3.7181818181818183
1535,F,3.717948717948718
448,M,3.7177914110429446
3723,F,3.7157894736842105
272,M,3.7154150197628457
3753,M,3.7145790554414786
2988,F,3.7142857142857144
2610,M,3.7142857142857144
3871,F,3.7142857142857144
1531,M,3.7142857142857144
3547,M,3.7142857142857144
1187,M,3.7142857142857144
1567,M,3.7142857142857144
877,F,3.7142857142857144
2697,M,3.7142857142857144
3894,F,3.7142857142857144
2150,F,3.7142857142857144
2219,M,3.7142857142857144
2681,F,3.7142857142857144
1169,M,3.7142857142857144
2187,F,3.7142857142857144
2857,F,3.7142857142857144
1910,M,3.7142857142857144
3128,F,3.7142857142857144
2101,F,3.7142857142857144
2440,F,3.7142857142857144
2018,M,3.713924050632911
2118,M,3.7133550488599347
3703,M,3.7133406835722162
2987,M,3.7132512671976827
728,M,3.713235294117647
3368,M,3.7115384615384617
2295,M,3.7115384615384617
1954,F,3.7115384615384617
2757,M,3.710843373493976
2117,M,3.7107438016528924
2366,M,3.7097791798107256
3448,M,3.709443099273608
3071,M,3.709251101321586
1966,M,3.7092198581560285
1019,M,3.709205020920502
3267,M,3.70873786407767
3132,F,3.7083333333333335
2310,M,3.707865168539326
1912,F,3.7068062827225132
348,M,3.7066246056782335
3536,F,3.7065868263473054
322,M,3.7065868263473054
1101,F,3.7063492063492065
249,M,3.70625
3527,M,3.7061946902654865
3210,F,3.7061855670103094
1032,F,3.7058823529411766
3329,M,3.7058823529411766
3951,F,3.7058823529411766
1279,M,3.7058823529411766
982,M,3.7058823529411766
2282,F,3.705263157894737
2321,F,3.7046153846153844
2912,M,3.704301075268817
555,F,3.704
2182,F,3.7037037037037037
3371,M,3.7027027027027026
2916,M,3.7024940617577196
2866,F,3.702127659574468
3599,F,3.702127659574468
1897,F,3.7017543859649122
3763,F,3.7017543859649122
948,M,3.7011494252873565
2131,F,3.7
3284,M,3.7
1725,F,3.7
671,F,3.7
2481,M,3.7
2029,F,3.7
3446,F,3.7
2744,F,3.7
1608,F,3.6995884773662553
1653,M,3.699063231850117
1873,F,3.6989247311827955
1965,M,3.6988727858293076
587,F,3.6986666666666665
893,M,3.6984126984126986
1183,F,3.698005698005698
281,M,3.697530864197531
2291,F,3.6970338983050848
3143,M,3.696969696969697
421,F,3.696969696969697
733,M,3.696296296296296
2080,M,3.695412844036697
1012,M,3.6952380952380954
3747,F,3.6944444444444446
2353,M,3.6939281288723667
2321,M,3.693877551020408
3076,M,3.693548387096774
3358,M,3.693498452012384
1994,M,3.6931818181818183
1923,F,3.692753623188406
49,F,3.6923076923076925
1450,M,3.6923076923076925
1144,M,3.6923076923076925
1477,F,3.6923076923076925
3417,F,3.6923076923076925
3266,M,3.6923076923076925
3150,F,3.6923076923076925
3851,F,3.6923076923076925
3161,F,3.6923076923076925
1032,M,3.6923076923076925
1729,M,3.691780821917808
3098,F,3.691666666666667
3052,M,3.69140625
892,M,3.6904761904761907
1584,F,3.6902356902356903
1029,M,3.6902173913043477
342,M,3.6901408450704225
3613,M,3.6901408450704225
2075,M,3.689655172413793
1082,M,3.689655172413793
1127,M,3.689507494646681
805,F,3.6893203883495147
2108,M,3.6893039049235994
2857,M,3.6892857142857145
3420,M,3.6890243902439024
154,F,3.688888888888889
345,M,3.6888111888111887
3873,M,3.688372093023256
1365,F,3.6875
147,F,3.6875
1298,M,3.6873065015479876
3852,M,3.687074829931973
3702,M,3.687022900763359
596,F,3.6866666666666665
3296,M,3.6865671641791047
357,M,3.6865079365079363
3678,M,3.6857142857142855
1124,M,3.6853146853146854
907,M,3.685185185185185
1029,F,3.685
1350,M,3.684848484848485
3461,M,3.684824902723735
2943,M,3.6847826086956523
659,M,3.6842105263157894
2866,M,3.6842105263157894
2436,F,3.6842105263157894
302,M,3.6842105263157894
1748,F,3.6837606837606836
3181,M,3.6825396825396823
3793,F,3.6823104693140793
6,F,3.682170542635659
1356,M,3.6821493624772312
3950,M,3.6818181818181817
3086,M,3.6818181818181817
3932,F,3.6818181818181817
2077,F,3.6818181818181817
348,F,3.681159420289855
2750,M,3.681159420289855
3034,M,3.6811023622047245
3150,M,3.6808510638297873
2443,M,3.6808510638297873
3548,M,3.6808510638297873
2231,M,3.680701754385965
2967,M,3.68
2173,F,3.68
3447,F,3.68
69,M,3.68
1678,M,3.679856115107914
492,F,3.679611650485437
1101,M,3.679419525065963
52,F,3.6793893129770994
2744,M,3.6785714285714284
1729,F,3.6785714285714284
471,M,3.6778523489932886
3384,F,3.6774193548387095
3386,F,3.676829268292683
2115,M,3.6765676567656764
3724,M,3.676470588235294
215,F,3.676056338028169
3256,F,3.6758241758241756
1397,F,3.675675675675676
1396,F,3.675392670157068
3008,M,3.675
2952,F,3.675
671,M,3.6748633879781423
1937,M,3.6744186046511627
2115,F,3.6743119266055047
3720,M,3.673076923076923
2657,F,3.673015873015873
3831,M,3.672268907563025
1633,M,3.672222222222222
62,M,3.672176308539945
3397,M,3.672064777327935
1343,M,3.671669793621013
501,M,3.6714285714285713
932,M,3.6710526315789473
2495,M,3.6705882352941175
1693,F,3.6704545454545454
3101,M,3.6702317290552586
1019,F,3.670103092783505
3078,M,3.6699029126213594
1343,F,3.668831168831169
2371,M,3.668737060041408
2423,M,3.6683417085427137
3101,F,3.66804979253112
1885,M,3.6674641148325358
3532,M,3.6666666666666665
1926,F,3.6666666666666665
411,F,3.6666666666666665
3538,F,3.6666666666666665
67,M,3.6666666666666665
84,F,3.6666666666666665
2178,F,3.6666666666666665
72,M,3.6666666666666665
1174,M,3.6666666666666665
167,M,3.6666666666666665
3633,F,3.6666666666666665
1163,F,3.6666666666666665
2175,M,3.6666666666666665
2753,F,3.6666666666666665
869,F,3.6666666666666665
1809,F,3.6666666666666665
3282,M,3.6666666666666665
716,F,3.6666666666666665
129,M,3.6666666666666665
776,F,3.6666666666666665
2632,F,3.6666666666666665
729,M,3.6666666666666665
222,F,3.6666666666666665
341,F,3.6666666666666665
2578,M,3.6666666666666665
893,F,3.6666666666666665
1533,M,3.6666666666666665
3494,F,3.6666666666666665
3029,F,3.6666666666666665
1154,M,3.6666666666666665
96,F,3.6666666666666665
404,M,3.6666666666666665
279,M,3.6666666666666665
831,F,3.6666666666666665
3792,F,3.6666666666666665
1572,M,3.6666666666666665
2437,F,3.6666666666666665
1063,F,3.6666666666666665
406,M,3.6666666666666665
1730,M,3.6666666666666665
2276,F,3.6666666666666665
321,F,3.6666666666666665
3232,M,3.6666666666666665
3625,F,3.6666666666666665
3110,F,3.6666666666666665
189,M,3.6666666666666665
1094,M,3.6658653846153846
2915,M,3.6651162790697676
3093,M,3.6646706586826348
1466,F,3.6645569620253164
3260,M,3.664383561643836
866,F,3.6641791044776117
1694,F,3.6640625
2871,F,3.664
3538,M,3.663793103448276
2171,M,3.663551401869159
3072,M,3.662974683544304
2178,M,3.6626506024096384
342,F,3.6623931623931623
2391,F,3.6623376623376624
3102,F,3.6621621621621623
1014,F,3.661764705882353
2236,F,3.661290322580645
3100,F,3.66120218579235
2109,F,3.6608695652173915
2029,M,3.6607142857142856
3480,M,3.660377358490566
1202,M,3.660377358490566
3624,M,3.660287081339713
2739,M,3.659340659340659
1127,F,3.659235668789809
3153,M,3.6588785046728973
1484,M,3.6588235294117646
2193,F,3.658682634730539
3167,F,3.658536585365854
1635,F,3.6580645161290324
97,M,3.6578947368421053
2353,F,3.657458563535912
1527,F,3.6574074074074074
3720,F,3.657142857142857
1615,M,3.6569767441860463
2791,F,3.6565656565656566
1271,M,3.656509695290859
2774,F,3.6551724137931036
3653,F,3.6551724137931036
838,M,3.6547085201793723
2407,F,3.6547085201793723
